N,60,0.9636330604553223,"Cercle [Centre :Point [x: 4928.42621557003, y: 4918.541301691885], Rayon: 6078.894145608892 ]",EMPTY
W,60,0.0030176639556884766,"Cercle [Centre :Point [x: 4928.42621557003, y: 4918.541301691885], Rayon: 6078.894145608892 ]",EMPTY
