N,90,3.5306413173675537,"Cercle [Centre :Point [x: 4548.910614324526, y: 5555.719637642917], Rayon: 6171.148257599353 ]",EMPTY
W,90,0.0032896995544433594,"Cercle [Centre :Point [x: 4548.910614324526, y: 5555.719637642917], Rayon: 6171.148257599352 ]",EMPTY
