N,70,1.5760869979858398,"Cercle [Centre :Point [x: 4980.9292855727235, y: 5221.227375980783], Rayon: 6387.534200991067 ]",EMPTY
W,70,0.0036034584045410156,"Cercle [Centre :Point [x: 4980.9292855727235, y: 5221.227375980783], Rayon: 6387.534200991067 ]",EMPTY
