N,20,0.049947500228881836,"Cercle [Centre :Point [x: 5847.423996362116, y: 5390.431943285072], Rayon: 5810.306219956972 ]",EMPTY
W,20,0.0014636516571044922,"Cercle [Centre :Point [x: 5847.423996362116, y: 5390.431943285072], Rayon: 5810.306219956972 ]",EMPTY
