N,80,0.07061624526977539,"Cercle [Centre :Point [x: 4720.0, y: 5100.0], Rayon: 6355.171909555241 ]",EMPTY
W,80,0.00380706787109375,"Cercle [Centre :Point [x: 4720.0, y: 5100.0], Rayon: 6355.171909555241 ]",EMPTY
