N,50,0.0022754669189453125,"Cercle [Centre :Point [x: 5209.0, y: 4711.5], Rayon: 6383.876036547075 ]",EMPTY
W,50,0.0003864765167236328,"Cercle [Centre :Point [x: 5209.0, y: 4711.5], Rayon: 6383.876036547075 ]",EMPTY
